Species,Owner,Country.of.Origin,Altitude,Region,Harvest.Year,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Color,Expiration,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,volcafe ltda. - brasil,Brazil,995,cerrado - monte carmelo - minas gerais,2017 / 2018,"November 3rd, 2017",Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,Green,"November 3rd, 2018",995.0,995.0,995.0
Arabica,bismarck castro,Honduras,1400,comayagua,2016,"April 6th, 2017",Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,Green,"April 6th, 2018",1400.0,1400.0,1400.0
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,1600,sierra madre occidental,2016,"April 26th, 2016",Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,Green,"April 26th, 2017",1600.0,1600.0,1600.0
Arabica,bob mccauley,Myanmar,3000 ft,"yauk sauk, shan state",2015,"August 27th, 2015",Other,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,Green,"August 26th, 2016",914.4,914.4,914.4
Arabica,u htun htun,Myanmar,4287,ywar ngan,2014,"July 17th, 2015",Catuai,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,Green,"July 16th, 2016",4287.0,4287.0,4287.0
Arabica,gloria antonieta escobar urrutia,Nicaragua,900 m.s.n.m.,matagalpa,2015,"February 20th, 2015",Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,Green,"February 20th, 2016",900.0,900.0,900.0
Arabica,eileen koyanagi,United States (Hawaii),1100,kona,2014,"March 3rd, 2014",Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,Green,"March 3rd, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,honor dela fuente,Colombia,1100,huila,2012,"January 8th, 2014",Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,Green,"January 8th, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,700 m,chiayi fanluå˜‰ç¾©ç¸£ç•ªè·¯é„‰,2013/2014,"December 26th, 2013",Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,Green,"December 26th, 2014",700.0,700.0,700.0
Arabica,the coffee source inc.,Guatemala,1400,oriente,2012,"January 9th, 2013",Caturra,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,Green,"January 9th, 2014",1400.0,1400.0,1400.0
Arabica,saul m. hernandez ramirez,Mexico,808,"calnali, hidalgo",2012,"September 27th, 2012",Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,Green,"September 27th, 2013",808.0,808.0,808.0
Arabica,"sunvirtue co., ltd.",Vietnam,1550,dala,2017,"May 9th, 2017",Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,Green,"May 9th, 2018",1550.0,1550.0,1550.0
Arabica,"exportadora atlantic, s.a.",Nicaragua,1100 - 1275 mts,jinotega,2015,"April 24th, 2015",Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,Green,"April 23rd, 2016",1100.0,1275.0,1187.5
Arabica,cadexsa,Honduras,1400 msnm,marcala,2015,"January 26th, 2015",Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,Green,"January 26th, 2016",1400.0,1400.0,1400.0
Arabica,juan luis alvarado romero,Guatemala,4300,oriente,2013,"August 7th, 2013",Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,Green,"August 7th, 2014",1310.64,1310.64,1310.64
Arabica,pablo enrique martinez gama,Mexico,1250,coatepec,2012,"October 9th, 2012",Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,Green,"October 9th, 2013",1250.0,1250.0,1250.0
Arabica,israel eduardo paz garcia,Mexico,1550,zaragoza itundujia,2012,"September 13th, 2012",Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,Green,"September 13th, 2013",1550.0,1550.0,1550.0
Arabica,marco virgilio ramirez teliz,Mexico,1000,veracruz,2012,"September 10th, 2012",Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,Green,"September 10th, 2013",1000.0,1000.0,1000.0
Arabica,juan luis alvarado romero,Guatemala,4300,oriente,2012,"May 24th, 2012",Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,Green,"May 24th, 2013",1310.64,1310.64,1310.64
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"September 22nd, 2011",Caturra,Washed / Wet,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,Green,"September 21st, 2012",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,brayan cunha souza,Brazil,1100,mantiqueira de minas,2017 / 2018,"November 29th, 2017",Bourbon,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,Green,"November 29th, 2018",1100.0,1100.0,1100.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,850å…¬å°º,è‹—æ —æ³°å®‰,2014,"November 23rd, 2014",Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,Green,"November 23rd, 2015",850.0,850.0,850.0
Arabica,honor dela fuente,Nicaragua,1100,huila,2013,"February 25th, 2014",Caturra,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,Green,"February 25th, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,200 m,yunlin gukeng he bao é›²æž—ç¸£å¤å‘é„‰è·è‹žæ‘,2013/2014,"December 26th, 2013",Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,Green,"December 26th, 2014",200.0,200.0,200.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,150 m,changhua baguashan å½°åŒ–å¸‚å…«å¦å±±,2013/2014,"December 26th, 2013",Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,"December 26th, 2014",150.0,150.0,150.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,250 m,changhua baguashan å½°åŒ–å¸‚å…«å¦å±±,2013/2014,"December 26th, 2013",Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,"December 26th, 2014",250.0,250.0,250.0
Arabica,israel eduardo paz garcia,Mexico,1300,zaragoza itundujia,2012,"September 14th, 2012",Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,Green,"September 14th, 2013",1300.0,1300.0,1300.0
Arabica,federico pacheco perez,Mexico,1300,escuitla,2012,"August 30th, 2012",Typica,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,Green,"August 30th, 2013",1300.0,1300.0,1300.0
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,1250,jinotega,2017,"June 13th, 2017",Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,Green,"June 13th, 2018",1250.0,1250.0,1250.0
Arabica,ngu shwe li,Myanmar,3845,"doe kwin, pyin oo lwin",2015,"July 17th, 2015",Other,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,Green,"July 16th, 2016",3845.0,3845.0,3845.0
Arabica,kurt kappeli,Mexico,1300 to 1500 meters,"sierra fraylesca, chiapas",2014,"May 1st, 2014",Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,Green,"May 1st, 2015",1300.0,1500.0,1400.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,250 m,changhua baguashan å½°åŒ–å¸‚å…«å¦å±±,2013/2014,"December 26th, 2013",Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,Green,"December 26th, 2014",250.0,250.0,250.0
Arabica,doi tung development project,Thailand,800++,thailand,2012,"May 29th, 2013",Caturra,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,0.0,Green,"May 29th, 2014",800.0,800.0,800.0
Arabica,pablo enrique martinez gama,Mexico,1250,coatepec,2012,"September 10th, 2012",Typica,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,0.12,Green,"September 10th, 2013",1250.0,1250.0,1250.0
Arabica,semiramis casas velazquez,Mexico,1100,san miguel del puerto,2012,"September 4th, 2012",Other,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,0.11,Green,"September 4th, 2013",1100.0,1100.0,1100.0
Arabica,ethiopia commodity exchange,Ethiopia,1100,limu,2010,"June 17th, 2010",Caturra,Washed / Wet,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0,0.05,Green,"June 17th, 2011",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,federacion nacional de cafeteros,Colombia,1100,huila,2015,"April 23rd, 2015",Caturra,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,Green,"April 22nd, 2016",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,eileen koyanagi,United States (Hawaii),1100,kona,2014,"May 12th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,Green,"May 12th, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,calixto guillen vazquez,Mexico,1300,chiapas,2013,"March 29th, 2013",Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,Green,"March 29th, 2014",1300.0,1300.0,1300.0
Arabica,alejandro garcia palacios,Mexico,1100,"motozintla, chiapas",2012,"September 11th, 2012",Other,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,Green,"September 11th, 2013",1100.0,1100.0,1100.0
Arabica,christina dusing,Mexico,1100,veracruz,2012,"August 30th, 2012",Bourbon,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,Green,"August 30th, 2013",1100.0,1100.0,1100.0
Arabica,montegrande,Mexico,1100,jaltenango,2012,"July 26th, 2012",Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,Green,"July 26th, 2013",1100.0,1100.0,1100.0
Arabica,pablo enrique martinez gama,Mexico,1250,coatepec,2012,"July 11th, 2012",Typica,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,Green,"July 11th, 2013",1250.0,1250.0,1250.0
Arabica,jesus carlos cadena valdivia,Mexico,1250,veracruz,2012,"July 11th, 2012",Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,Green,"July 11th, 2013",1250.0,1250.0,1250.0
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"September 22nd, 2011",Caturra,Washed / Wet,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,Green,"September 21st, 2012",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,kennedy macharia,Kenya,1500,kiambu,2017,"August 25th, 2017",SL34,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,Green,"August 25th, 2018",1500.0,1500.0,1500.0
Arabica,juan luis alvarado romero,Guatemala,1700,san marcos,2017,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,Green,"August 22nd, 2018",1700.0,1700.0,1700.0
Arabica,asociaciÃ³n aldea global jinotega,Nicaragua,1250,jinotega,2014,"March 30th, 2015",Caturra,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,Green,"March 29th, 2016",1250.0,1250.0,1250.0
Arabica,sergio de la vequia bernardi,Mexico,1300,veracruz,2012,"July 11th, 2012",Typica,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,0.12,Green,"July 11th, 2013",1300.0,1300.0,1300.0
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"April 5th, 2012",Hawaiian Kona,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,0.12,Blue-Green,"April 5th, 2013",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,juan luis alvarado romero,Guatemala,1901.64,oriente,2016,"June 22nd, 2017",Bourbon,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,Green,"June 22nd, 2018",190164.0,190164.0,190164.0
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,800-1200,"taiwu township , pingtung county å±æ±ç¸£æ³°æ­¦é„‰",2014,"March 21st, 2015",Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0.0,Green,"March 20th, 2016",800.0,1200.0,1000.0
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,500-700m,"baihe dist., tainan city è‡ºå—å¸‚ç™½æ²³å€",2013,"July 28th, 2014",Typica,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,10.0,7.0,79.75,0.1,Blue-Green,"July 28th, 2015",500.0,700.0,600.0
Arabica,doi tung development project,Thailand,800++,thailand,2013,"June 16th, 2014",Caturra,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7.0,79.75,0.12,Green,"June 16th, 2015",800.0,800.0,800.0
Arabica,dane loraas,Peru,1100,huanuco,2013,"January 23rd, 2014",Caturra,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,0.12,Green,"January 23rd, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,the coffee source inc.,Costa Rica,1100,brunca,2013,"September 23rd, 2013",Catuai,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,0.1,Bluish-Green,"September 23rd, 2014",1100.0,1100.0,1100.0
Arabica,fredy gordillo reyes,Mexico,1400,"la concordia, chiapas",2013,"March 29th, 2013",Typica,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,10.0,6.67,79.75,0.12,Green,"March 29th, 2014",1400.0,1400.0,1400.0
Arabica,leonides de la cruz lopez,Mexico,1022,chiapas,2013,"March 29th, 2013",Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,0.13,Green,"March 29th, 2014",1022.0,1022.0,1022.0
Arabica,calixto guillen vazquez,Mexico,1300,chiapas,2013,"March 29th, 2013",Bourbon,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,10.0,7.0,79.75,0.12,Green,"March 29th, 2014",1300.0,1300.0,1300.0
Arabica,israel eduardo paz garcia,Mexico,1450,zaragoza itundujia,2012,"September 14th, 2012",Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75,0.14,Green,"September 14th, 2013",1450.0,1450.0,1450.0
Arabica,alfredo bojalil,Mexico,1050,pochutla,2012,"September 4th, 2012",Typica,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,10.0,7.0,79.75,0.1,Green,"September 4th, 2013",1050.0,1050.0,1050.0
Arabica,lusso lab,Guatemala,1100,antigua,2012,"July 23rd, 2012",Bourbon,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,0.0,Green,"July 23rd, 2013",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,montegrande,Mexico,1100,tuxtla gutierrez,2012,"June 6th, 2012",Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75,0.12,Green,"June 6th, 2013",1100.0,1100.0,1100.0
Arabica,juan luis alvarado romero,Guatemala,4000,oriente,2016,"June 22nd, 2017",Bourbon,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,Green,"June 22nd, 2018",1219.2,1219.2,1219.2
Arabica,consejo salvadoreÃ±o del cafÃ©,El Salvador,1250,cacahuatique,2016,"March 23rd, 2017",Bourbon,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,10.0,7.0,79.67,0.0,Bluish-Green,"March 23rd, 2018",1250.0,1250.0,1250.0
Arabica,doi tung development project,Thailand,800++,thailand,2013,"June 16th, 2014",Caturra,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,0.12,Blue-Green,"June 16th, 2015",800.0,800.0,800.0
Arabica,juan luis alvarado romero,Guatemala,4300,oriente,2013,"June 27th, 2013",Bourbon,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7.0,79.67,0.11,Green,"June 27th, 2014",1310.64,1310.64,1310.64
Arabica,fredy gordillo reyes,Mexico,1400,"la concordia, chiapas",2013,"March 29th, 2013",Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,0.12,Green,"March 29th, 2014",1400.0,1400.0,1400.0
Arabica,saul m. hernandez ramirez,Mexico,975,"tenango de doria, hidalgo",2012,"September 27th, 2012",Caturra,Washed / Wet,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67,0.13,Green,"September 27th, 2013",975.0,975.0,975.0
Arabica,alfredo bojalil,Mexico,1264,"coatepec, coatepec",2012,"June 4th, 2012",Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67,0.0,Green,"June 4th, 2013",1264.0,1264.0,1264.0
Arabica,doi tung development project,Thailand,1100,huila,2012,"April 9th, 2010",Peaberry,Washed / Wet,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,10.0,7.17,79.67,0.0,Green,"April 9th, 2011",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,obed rendon ponce,Mexico,1250,tepetzingo,2012,"September 17th, 2012",Typica,Washed / Wet,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58,0.12,Green,"September 17th, 2013",1250.0,1250.0,1250.0
Arabica,armando luis pohlenz martinez,Mexico,1550,la concordia,2012,"August 30th, 2012",Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,0.13,Green,"August 30th, 2013",1550.0,1550.0,1550.0
Arabica,exportadora de cafe condor s.a,Colombia,1800 msnm,huila,4T/10,"February 9th, 2011",Caturra,Washed / Wet,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58,0.1,Green,"February 9th, 2012",1800.0,1800.0,1800.0
Arabica,carl walker,Guatemala,3500 - 5200 feet,"chuva, san marcos",2009/2010,"January 13th, 2011",Caturra,Washed / Wet,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58,0.17,Green,"January 13th, 2012",1066.8,1584.96,1325.88
Arabica,cooperativa el gorrion r.l,Nicaragua,1050,jinotega,2015,"July 6th, 2015",Caturra,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,0.12,Green,"July 5th, 2016",1050.0,1050.0,1050.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,700må…¬å°º,nantou,2014,"May 23rd, 2015",Typica,Natural / Dry,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0.0,Green,"May 22nd, 2016",700.0,700.0,700.0
Arabica,exportadora de cafe condor s.a,Colombia,1550 msnm,cundinamarca,2013,"June 21st, 2013",Caturra,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,0.0,Green,"June 21st, 2014",1550.0,1550.0,1550.0
Arabica,armando luis pohlenz martinez,Mexico,1550,la concordia,2012,"August 1st, 2012",Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7.0,79.5,0.12,Green,"August 1st, 2013",1550.0,1550.0,1550.0
Arabica,mario jose fernandez,Mexico,1100,"coatepec, coatepec",2012,"July 11th, 2012",Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,0.12,Bluish-Green,"July 11th, 2013",1100.0,1100.0,1100.0
Arabica,juan luis alvarado romero,Guatemala,4000 p.s.n.m.,oriente,2013,"May 13th, 2014",Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,Green,"May 13th, 2015",1219.2,1219.2,1219.2
Arabica,juan luis alvarado romero,Guatemala,4000 p.s.n.m.,oriente,2014,"March 31st, 2014",Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,0.1,Green,"March 31st, 2015",1219.2,1219.2,1219.2
Arabica,adriana torres rico quevedo,Mexico,800,xicotepec de juarez,2012,"September 11th, 2012",Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0.13,Green,"September 11th, 2013",800.0,800.0,800.0
Arabica,rre kunene,Cote d?Ivoire,200,cnra station of divo,2016,"June 6th, 2017",Caturra,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,0.13,Bluish-Green,"June 6th, 2018",200.0,200.0,200.0
Arabica,the coffee source inc.,Colombia,1200,pereira,2013,"January 8th, 2014",Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0.0,Green,"January 8th, 2015",1200.0,1200.0,1200.0
Arabica,eric jesus cordoba arroyo,Mexico,950,zentla,2012,"September 17th, 2012",Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0.14,Green,"September 17th, 2013",950.0,950.0,950.0
Arabica,eric jesus cordoba arroyo,Mexico,750,zentla,2012,"September 10th, 2012",Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,0.14,Green,"September 10th, 2013",750.0,750.0,750.0
Arabica,juan luis alvarado romero,Guatemala,1100,oriente,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0.11,Green,"January 12th, 2013",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,850,natou county,2014,"November 7th, 2014",Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,Blue-Green,"November 7th, 2015",850.0,850.0,850.0
Arabica,marco virgilio ramirez teliz,Mexico,1000,veracruz,2012,"September 10th, 2012",Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0.13,Green,"September 10th, 2013",1000.0,1000.0,1000.0
Arabica,juan luis alvarado romero,Guatemala,4000,santa rosa,2017,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,Green,"August 22nd, 2018",1219.2,1219.2,1219.2
Arabica,janny marlith torres,Honduras,1650,ocotepeque,2017,"July 27th, 2017",Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0.11,Green,"July 27th, 2018",1650.0,1650.0,1650.0
Arabica,juan luis alvarado romero,Guatemala,1320,occidente,2016,"May 23rd, 2016",Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,Green,"May 23rd, 2017",1320.0,1320.0,1320.0
Arabica,juan luis alvarado romero,Guatemala,1300 a 1800 metros sobre el nivel del mar,nuevo oriente,2015,"June 30th, 2015",Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,Green,"June 29th, 2016",1300.0,1800.0,1550.0
Arabica,brent hall,Costa Rica,1100,san rafael,2012,"December 10th, 2013",Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,Green,"December 10th, 2014",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,israel eduardo paz garcia,Mexico,1550,zaragoza itundujia,2012,"September 13th, 2012",Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0.14,Green,"September 13th, 2013",1550.0,1550.0,1550.0
Arabica,julio cesar robles flores,Mexico,1450,yajalon,2012,"August 30th, 2012",Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0.14,Green,"August 30th, 2013",1450.0,1450.0,1450.0
Arabica,masamichi hiroike,Mexico,1200 m,"pluma hidalogo, oaxaca",08/09 crop,"April 9th, 2010",Typica,Washed / Wet,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0.01,Green,"April 9th, 2011",1200.0,1200.0,1200.0
